Ax,Ay,Az,Gx,Gy,Gz,A3D,G3D,subject,label
-11.67454395,-4.740688477,-0.545897461,-16.90673828,26.55029297,27.16064453,12.61218092,41.57470947,11,grazing
-11.3680752,-6.124586426,0.186754395,-2.075195313,12.08496094,21.17919922,12.91427775,24.47266222,11,grazing
-10.89879492,-6.129375,0.64645752,20.99609375,20.01953125,-8.972167969,12.5208177,30.36638573,11,grazing
-10.55880615,-5.942620605,0.354354492,42.41943359,46.81396484,-39.73388672,12.12141469,74.63067335,11,grazing
-9.835731445,-5.305740234,0.775749023,60.11962891,59.5703125,-60.36376953,11.20242291,103.9556472,11,grazing
-8.447044922,-4.419854004,1.87233252,75.37841797,41.13769531,-79.22363281,9.715621771,116.8357816,11,grazing
-7.412712891,-3.58664209,2.375132813,77.45361328,10.68115234,-88.01269531,8.570505805,117.725884,11,grazing
-6.981741211,-3.184401855,1.589806641,38.94042969,1.220703125,-69.39697266,7.83661985,79.58509279,11,grazing
-7.374404297,-2.820470215,0.512377441,-24.10888672,2.319335938,-25.69580078,7.911979626,35.31135675,11,grazing
-7.84368457,-2.437384277,-0.445337402,-77.39257813,-11.35253906,20.44677734,8.225725205,80.84900739,11,grazing
-9.926714355,-2.88272168,-1.034332031,-110.168457,-45.34912109,55.35888672,10.38843515,131.3706133,11,grazing
-14.50937988,-3.624950684,-1.632903809,-119.6899414,-54.93164063,83.12988281,15.04422636,155.7361378,11,grazing
-17.63153027,-4.424642578,-2.217109863,-113.1591797,-13.97705078,94.05517578,18.31294345,147.8064071,11,grazing
-15.35695752,-12.2395957,-6.052757813,-101.5625,30.82275391,58.53271484,20.54944584,121.2066924,11,grazing
-12.49339014,-6.292186523,0.316045898,-54.50439453,7.690429688,-20.56884766,13.9920082,58.76180074,11,grazing
-8.739147949,-6.387958008,0.890674805,125.9155273,-89.53857422,-110.6567383,10.86149235,190.0441791,11,grazing
-5.966563477,-6.847661133,-1.024754883,102.2338867,-29.23583984,-163.0249023,9.140047335,194.6371514,11,grazing
-4.429431152,-5.971352051,-1.527555176,56.94580078,17.63916016,-147.3388672,7.590146933,158.9424612,11,grazing
-4.539568359,-7.149341309,-0.905040527,51.69677734,-18.43261719,-85.9375,8.517033544,101.9684857,11,grazing
-6.225146484,-8.509296387,0.114925781,44.31152344,-23.92578125,-30.70068359,10.54389784,58.97869184,11,grazing
-7.676084473,-7.743124512,0.914617676,36.01074219,-31.06689453,5.493164063,10.94142475,47.87588475,11,grazing
-9.993754395,-6.7423125,-0.052674316,20.56884766,-59.63134766,33.69140625,12.05556632,71.51283781,11,grazing
-10.92752637,-5.827694824,-1.197143555,5.737304688,-19.10400391,44.00634766,12.44210642,48.31602492,11,grazing
-9.955445801,-4.750265625,-1.934583984,22.76611328,37.17041016,13.30566406,11.19904191,45.57385217,11,grazing
-8.116633301,-3.98409375,-1.618538086,48.33984375,39.79492188,-29.47998047,9.185445263,69.2058202,11,grazing
-6.809352539,-3.715933594,-0.617726074,73.48632813,7.568359375,-51.87988281,7.781839755,90.27204842,11,grazing
-5.650517578,-4.137328125,1.154046387,101.2573242,-18.31054688,-56.640625,7.097721886,117.4584277,11,grazing
-5.253065918,-4.822094238,3.261019043,128.6010742,-13.671875,-57.80029297,7.841016489,141.6546163,11,grazing
-5.636151855,-5.233911621,3.735087891,136.5966797,13.12255859,-54.26025391,8.550492392,147.5636459,11,grazing
-5.794174805,-5.291374512,3.735087891,110.2294922,31.86035156,-41.13769531,8.690338741,121.8931209,11,grazing
-5.502071777,-4.9035,3.510024902,74.15771484,25.57373047,-28.99169922,8.163172233,83.62954612,11,grazing
-5.181237305,-4.386333984,2.949761719,35.88867188,11.84082031,-17.88330078,7.401772762,41.80926024,11,grazing
-5.138140137,-4.309716797,1.972892578,-6.103515625,0.244140625,-1.770019531,6.990454067,6.359675838,11,grazing
-5.248277344,-4.592242676,0.70392041,-49.98779297,-16.35742188,18.79882813,7.009180538,55.85463844,11,grazing
-6.191626465,-4.774208496,-1.034332031,-91.06445313,-39.30664063,37.109375,7.886643633,105.9001999,11,grazing
-7.987341797,-5.358414551,-3.198767578,-119.2626953,-56.27441406,54.93164063,10.13619009,142.85617,11,grazing
-9.706439941,-6.100643555,-4.989694336,-125.6103516,-66.40625,68.29833984,12.5031947,157.6464833,11,grazing
-10.50134326,-7.66171875,-6.622598145,-109.3139648,-74.40185547,62.07275391,14.58900102,146.0760274,11,grazing
-10.11825732,-8.940268066,-7.010472656,-72.14355469,-82.15332031,33.44726563,15.21362058,114.3353843,11,grazing
-6.502883789,-9.634611328,-6.057546387,-18.18847656,-89.66064453,-8.056640625,13.10752079,91.84095663,11,grazing
-5.051945801,-9.864462891,-4.458162598,43.70117188,-80.01708984,-45.22705078,11.94591973,101.7743249,11,grazing
-5.075888672,-8.959422363,-2.657658691,97.53417969,-29.60205078,-51.20849609,10.63480346,114.0679959,11,grazing
-5.008848633,-8.188461914,-0.665611816,128.7841797,-7.263183594,-40.71044922,9.621980681,135.2607092,11,grazing
-5.554746094,-7.312152832,0.138868652,139.0380859,5.493164063,-33.99658203,9.183793754,143.2394212,11,grazing
-6.320917969,-6.306552246,0.526743164,128.1738281,42.35839844,-36.43798828,8.944499067,139.8230708,11,grazing
-6.818929688,-5.454186035,1.110949219,114.1967773,58.53271484,-31.79931641,8.80228127,132.2050649,11,grazing
-7.589890137,-4.553934082,1.139680664,98.93798828,50.10986328,-21.91162109,8.924327422,113.047968,11,grazing
-7.134975586,-4.424642578,2.174012695,85.02197266,35.33935547,-7.32421875,8.672466186,92.36476633,11,grazing
-7.331307129,-4.213945313,2.197955566,68.66455078,22.94921875,3.845214844,8.737070904,72.5001576,11,grazing
-7.283421387,-3.715933594,1.704732422,30.21240234,18.79882813,17.39501953,8.352394998,39.60772524,11,grazing
-6.780621094,-3.395099121,1.01038916,-6.530761719,-4.943847656,23.37646484,7.650124621,24.76997349,11,grazing
-6.665695313,-3.40467627,0.95292627,-24.29199219,-35.15625,23.62060547,7.545288793,48.82617947,11,grazing
-7.158918457,-3.466927734,1.067852051,-22.39990234,-35.94970703,25.69580078,8.025584676,49.54201488,11,grazing
-7.704815918,-3.85959082,1.254606445,-8.117675781,-13.42773438,26.48925781,8.708310224,30.78768406,11,grazing
-8.36563916,-3.749453613,0.957714844,5.676269531,15.44189453,24.53613281,9.217349873,29.54139394,11,grazing
-8.691262207,-3.648893555,0.976869141,14.22119141,41.87011719,20.56884766,9.476641612,48.76911412,11,grazing
-8.791822266,-3.481293457,1.278549316,17.33398438,54.62646484,13.12255859,9.542024483,58.7938706,11,grazing
-8.202827637,-3.524390625,1.972892578,15.19775391,54.32128906,1.953125,9.143304416,56.44102113,11,grazing
-8.595490723,-3.648893555,1.460515137,5.432128906,50.47607422,-3.051757813,9.451454354,50.85917143,11,grazing
-9.524474121,-3.696779297,0.881097656,-15.93017578,49.92675781,8.483886719,10.25466321,53.0888687,11,grazing
-10.41036035,-4.654494141,1.278549316,-32.95898438,42.72460938,22.64404297,11.47495563,58.51871136,11,grazing
-10.70246338,-5.454186035,1.355166504,-37.41455078,35.64453125,24.47509766,12.08831435,57.17876899,11,grazing
-11.08076074,-5.64094043,0.507588867,-46.63085938,42.05322266,15.74707031,12.44432055,64.73701264,11,grazing
-11.62186963,-5.923466309,-0.201120117,-56.03027344,50.65917969,9.887695313,13.04590955,76.18077544,11,grazing
-12.37846436,-5.621786133,-0.617726074,-49.62158203,48.70605469,5.554199219,13.60927789,69.75263648,11,grazing
-12.40240723,-4.965751465,-0.407028809,-31.55517578,41.07666016,-6.286621094,13.36577963,52.17799089,11,grazing
-11.55004102,-4.228311035,-0.292103027,-17.15087891,31.79931641,-25.20751953,12.30314536,44.05415091,11,grazing
-10.19487451,-3.466927734,-1.024754883,-27.89306641,24.53613281,-36.92626953,10.81689312,52.37933131,11,grazing
-8.710416504,-3.107784668,-1.728675293,-51.08642578,12.81738281,-37.84179688,9.408400474,64.85452792,11,grazing
-7.340884277,-2.600195801,-1.915429688,-62.56103516,-13.30566406,-31.98242188,8.019879741,71.51083222,11,grazing
-6.483729492,-2.557098633,-1.752618164,-61.76757813,-55.6640625,-22.70507813,7.186735836,86.19305154,11,grazing
-7.709604492,-3.304116211,-1.719098145,-54.99267578,-84.04541016,-5.310058594,8.562154156,100.5784375,11,grazing
-10.07037158,-4.802939941,-1.015177734,-51.02539063,-78.18603516,18.85986328,11.2031782,95.24883739,11,grazing
-10.7359834,-5.497283203,-2.346401367,-63.04931641,-59.75341797,21.91162109,12.28767926,89.58686509,11,grazing
-9.950657227,-6.862026855,-5.736711914,-102.1728516,-23.49853516,-8.422851563,13.37956858,105.1780261,11,grazing
-8.169307617,-15.16062598,-2.490058594,-134.6435547,-20.14160156,-44.98291016,17.40064823,143.3807279,11,grazing
-4.261831055,-9.088713867,1.800503906,34.66796875,-128.1738281,-78.73535156,10.19851646,154.368565,11,grazing
-3.055110352,-8.485353516,-3.457350586,165.2832031,-72.93701172,-116.5161133,9.658581501,214.9752301,11,grazing
-4.81251709,-8.212404785,-1.65684668,72.75390625,101.0742188,-90.08789063,9.661731419,153.7041203,11,grazing
-4.132539551,-6.862026855,0.282525879,74.21875,40.40527344,12.93945313,8.015305146,85.48940531,11,grazing
-6.009660645,-5.813329102,0.780537598,52.97851563,-59.32617188,55.29785156,8.397622,96.87192666,11,grazing
-8.09269043,-5.645729004,2.183589844,24.04785156,-34.66796875,84.9609375,10.10613472,94.86057201,11,grazing
-9.71601709,-5.099831543,1.13489209,14.83154297,-6.042480469,109.2529297,11.03164765,110.4205093,11,grazing
-11.48300098,-4.965751465,0.023942871,-20.69091797,2.685546875,125,12.51073828,126.7293425,11,grazing
-12.59873877,-4.884345703,-1.479669434,-46.02050781,-2.868652344,126.2817383,13.59317745,134.4365788,11,grazing
-12.46465869,-4.965751465,-1.819658203,-52.36816406,-25.02441406,103.9428711,13.54022008,119.0494282,11,grazing
-11.26272656,-4.865191406,-2.092606934,-37.47558594,-55.6640625,74.70703125,12.44580656,100.4193603,11,grazing
-9.275468262,-4.711957031,-1.723886719,-14.95361328,-71.53320313,38.81835938,10.54555053,82.74946963,11,grazing
-7.163707031,-4.587454102,-0.699131836,33.93554688,-63.96484375,-8.117675781,8.535351129,72.86301694,11,grazing
-6.22035791,-4.860402832,0.287314453,87.46337891,-25.63476563,-47.60742188,7.899298565,102.8272847,11,grazing
-6.340072266,-5.018425781,1.163623535,116.027832,14.16015625,-59.50927734,8.169157447,131.1652466,11,grazing
-6.584289551,-5.061522949,2.193166992,120.300293,15.625,-43.15185547,8.589637065,128.7570726,11,grazing
-6.766255371,-4.659282715,2.341612793,105.8349609,0.9765625,-23.98681641,8.542498325,108.5235458,11,grazing
-7.178072754,-4.348025391,2.604984375,76.90429688,1.708984375,-12.02392578,8.787263331,77.85734581,11,grazing
-8.269867676,-4.233099609,2.753430176,50.53710938,3.051757813,5.249023438,9.689748264,50.90053926,11,grazing
-8.85407373,-4.2905625,3.237076172,31.37207031,-9.948730469,20.20263672,10.3577126,38.61774934,11,grazing
-8.830130859,-4.443796875,3.026378906,9.27734375,-25.20751953,19.71435547,10.33815801,33.3188229,11,grazing
-8.494930664,-4.625762695,2.05429834,-26.91650391,-22.09472656,8.544921875,9.888461416,35.85653098,11,grazing
-8.154941895,-4.788574219,0.809269043,-62.98828125,-16.05224609,0.9765625,9.491492861,65.00885981,11,grazing
-8.016073242,-5.02800293,-0.052674316,-81.48193359,-14.09912109,-1.220703125,9.462611599,82.70175835,11,grazing
-7.451021484,-5.736711914,-0.038308594,-82.58056641,-13.79394531,-6.774902344,9.403672277,83.99834628,11,grazing
-6.699215332,-6.636963867,0.459703125,-69.88525391,-11.23046875,-18.06640625,9.441403625,73.05112714,11,grazing
-6.426266602,-7.393558594,0.818846191,-57.31201172,-6.713867188,-28.07617188,9.830163793,64.1717549,11,grazing
-6.076700684,-7.350461426,0.541108887,-52.00195313,6.8359375,-34.24072266,9.552401436,62.6367325,11,grazing
-5.626574707,-6.512460938,-0.766171875,-57.98339844,18.24951172,-40.22216797,8.640457727,72.8899305,11,grazing
-5.593054688,-6.167683594,-1.130103516,-63.72070313,26.42822266,-39.61181641,8.402363692,79.54794126,11,grazing
-5.995294922,-6.378380859,-1.479669434,-57.92236328,29.90722656,-23.13232422,8.877878419,69.17041848,11,grazing
-6.340072266,-6.498095215,-1.647269531,-56.21337891,20.32470703,2.014160156,9.226876756,59.80881645,11,grazing
-6.77583252,-6.46936377,-1.958526855,-62.56103516,1.647949219,16.78466797,9.570809859,64.79447457,11,grazing
-7.106244141,-6.40232373,-2.202744141,-64.33105469,-10.49804688,20.81298828,9.815321527,68.42422134,11,grazing
-7.503695801,-6.454998047,-3.007224609,-60.66894531,-6.774902344,23.31542969,10.34484656,65.34699296,11,grazing
-7.278632813,-6.316129395,-3.591430664,-54.99267578,4.821777344,25.390625,10.28447181,60.76288147,11,grazing
-6.804563965,-6.43584375,-2.557098633,-34.05761719,4.089355469,14.58740234,9.708806772,37.27514485,11,grazing
-6.522038086,-6.378380859,-1.249817871,3.051757813,1.586914063,-2.502441406,9.207755855,4.253673116,11,grazing
-6.613020996,-6.057546387,-0.584206055,37.17041016,12.57324219,-10.86425781,8.987058008,40.71557329,11,grazing
-6.603443848,-5.511648926,-0.292103027,53.95507813,33.56933594,-9.155273438,8.606338868,64.20178971,11,grazing
-6.981741211,-4.908288574,0.335200195,59.50927734,49.62158203,-2.9296875,8.540981573,77.53862626,11,grazing
-7.44623291,-4.683225586,0.82842334,57.43408203,51.7578125,7.934570313,8.835455374,77.72066868,11,grazing
-8.633799316,-4.458162598,1.470092285,43.9453125,42.72460938,25.63476563,9.8274552,66.4358634,11,grazing
-9.888405762,-3.955362305,1.608960938,28.99169922,31.12792969,43.39599609,10.7709895,60.76741814,11,grazing
-10.41514893,-3.993670898,2.001624023,20.87402344,16.29638672,42.35839844,11.33275047,49.95528994,11,grazing
-10.46782324,-4.798151367,2.442172852,14.6484375,9.887695313,23.19335938,11.77122713,29.15947803,11,grazing
-10.4199375,-5.971352051,2.217109863,11.59667969,15.80810547,1.46484375,12.21260492,19.66023768,11,grazing
-11.12385791,-6.368803711,1.450937988,-2.380371094,31.12792969,-7.446289063,12.89988746,32.09456954,11,grazing
-12.22044141,-6.071912109,0.498011719,-16.29638672,39.97802734,-1.037597656,13.65486435,43.18438953,11,grazing
-13.19731055,-5.238700195,0.316045898,-13.06152344,41.44287109,3.784179688,14.20256563,43.61691157,11,grazing
-12.89563037,-4.400699707,0.852366211,0.915527344,32.47070313,-7.934570313,13.65247116,33.43863271,11,grazing
-11.67933252,-3.567487793,-0.416605957,-3.173828125,16.72363281,-25.390625,12.21913818,30.56856093,11,grazing
-9.486165527,-2.954550293,-1.264183594,-39.55078125,-4.577636719,-26.67236328,10.01573083,47.9232096,11,grazing
-7.652141602,-2.66723584,-2.494847168,-68.23730469,-43.88427734,-21.54541016,8.479014124,83.94262474,11,grazing
-7.029626953,-2.504424316,-2.643292969,-72.57080078,-84.71679688,-6.530761719,7.916741374,111.7412531,11,grazing
-8.76309082,-3.323270508,-2.332035645,-57.31201172,-104.0039063,22.27783203,9.657860935,120.8212771,11,grazing
-10.98498926,-4.304928223,-1.968104004,-37.84179688,-99.48730469,50.29296875,11.96143091,117.7247132,11,grazing
-11.6649668,-4.81251709,-1.987258301,-32.71484375,-71.65527344,53.22265625,12.77423057,95.06519001,11,grazing
-9.218005371,-4.094230957,-4.338448242,-49.92675781,-34.24072266,13.24462891,10.97982164,61.97199713,11,grazing
-6.646541016,-3.58664209,-4.16605957,-73.18115234,-27.34375,-50.29296875,8.625344126,92.91148706,11,grazing
-6.584289551,-3.917053711,-2.748641602,-54.13818359,-46.26464844,-62.25585938,8.139484585,94.5893897,11,grazing
-7.666507324,-5.004060059,-0.900251953,-19.77539063,-31.00585938,-27.03857422,9.199261123,45.64552427,11,grazing
-10.97541211,-10.32895459,-1.8388125,-12.6953125,8.30078125,10.92529297,15.18315531,18.69320613,11,grazing
-9.965022949,-7.312152832,6.440632324,37.71972656,-14.83154297,30.76171875,13.93739596,50.88256852,11,grazing
-10.57317188,-5.492494629,0.617726074,162.4145508,-21.91162109,-15.50292969,11.93067669,164.6175758,11,grazing
-8.662530762,-4.458162598,2.001624023,31.18896484,110.2905273,-23.4375,9.945911304,116.9874709,11,grazing
-6.517249512,-3.40467627,1.766983887,5.554199219,1.46484375,10.55908203,7.562314048,12.02036229,11,grazing
-6.713581055,-2.782161621,1.690366699,-44.86083984,-89.72167969,55.48095703,7.461228682,114.6325056,11,grazing
-8.18367334,-2.638504395,0.914617676,-106.262207,-90.75927734,113.28125,8.64700759,179.8931479,11,grazing
-10.46303467,-2.518790039,-1.177989258,-156.7993164,-97.35107422,161.9262695,10.82622078,245.5267278,11,grazing
-12.51733301,-2.624138672,-3.854802246,-187.5610352,-108.5205078,184.2651367,13.35774044,284.445923,11,grazing
-12.79985889,-3.050321777,-6.450209473,-181.8847656,-82.64160156,155.5175781,14.65421621,253.1746816,11,grazing
-11.37286377,-3.361579102,-7.565947266,-122.4975586,-45.59326172,85.9375,14.06718886,156.427783,11,grazing
-9.553205566,-3.476504883,-7.072724121,-21.484375,-38.51318359,16.47949219,12.38439539,47.07884177,11,grazing
-7.762278809,-4.070288086,-4.788574219,87.52441406,-54.87060547,-33.203125,9.987525242,108.5069302,11,grazing
-6.660906738,-5.157294434,-2.097395508,174.4995117,-51.33056641,-63.78173828,8.681269053,192.7511784,11,grazing
-5.296163086,-5.54995752,-1.297703613,210.0219727,-3.112792969,-75.07324219,7.780450281,223.058087,11,grazing
-5.39193457,-5.406300293,-0.991234863,183.2885742,49.8046875,-68.48144531,7.699583614,201.903236,11,grazing
-5.971352051,-5.075888672,-0.861943359,131.7749023,71.96044922,-34.72900391,7.884455433,154.1072187,11,grazing
-8.648165039,-4.86997998,-3.610584961,75.68359375,53.64990234,16.11328125,10.56142923,94.15920676,11,grazing
-10.80781201,-5.511648926,1.087006348,42.29736328,23.86474609,76.59912109,12.18066735,90.69740018,11,grazing
-10.7168291,-6.292186523,4.879557129,118.4692383,-39.30664063,97.71728516,13.35110913,158.5201572,11,grazing
-10.14698877,-5.487706055,3.088630371,125.1831055,-2.258300781,57.92236328,11.94219144,137.9525643,11,grazing
-8.734359375,-4.47252832,0.981657715,50.84228516,68.05419922,17.88330078,9.861855563,86.81085438,11,grazing
-7.000895508,-3.936208008,-0.03352002,-0.671386719,52.12402344,-0.732421875,8.03164958,52.13349232,11,grazing
-6.387958008,-4.103808105,0.201120117,-14.95361328,15.56396484,-2.258300781,7.595241785,21.70132425,11,grazing
-6.454998047,-4.711957031,1.125314941,-8.666992188,10.68115234,15.74707031,8.070679808,20.90870614,11,grazing
-7.393558594,-4.86997998,1.206720703,-10.37597656,15.625,40.95458984,8.935188221,45.0453099,11,grazing
-8.255501953,-4.654494141,0.320834473,-28.86962891,24.29199219,56.15234375,9.482645357,67.65088371,11,grazing
-8.964210938,-4.908288574,-0.114925781,-46.38671875,36.80419922,52.24609375,10.22064491,78.96791164,11,grazing
-9.658554199,-4.726322754,-0.440548828,-43.45703125,50.23193359,38.51318359,10.76196447,76.77907285,11,grazing
-10.05121729,-4.822094238,-0.316045898,-30.33447266,55.23681641,29.78515625,11.15255337,69.70252256,11,grazing
-9.763902832,-4.879557129,-0.296891602,-18.73779297,47.36328125,20.69091797,10.9193416,54.97726241,11,grazing
-8.667319336,-4.984905762,-0.081405762,-12.63427734,34.30175781,4.699707031,9.998916782,36.85543107,11,grazing
-7.498907227,-5.171660156,-0.177177246,-12.32910156,25.51269531,-11.59667969,9.111041112,30.61678212,11,grazing
-7.149341309,-5.415877441,-0.962503418,-23.74267578,25.20751953,-16.35742188,9.020599893,38.29750572,11,grazing
-7.436655762,-5.64094043,-1.786138184,-40.71044922,21.24023438,-7.934570313,9.503386105,46.59877292,11,grazing
-7.905936035,-5.91388916,-2.14528125,-53.46679688,7.751464844,4.39453125,10.10347174,54.20420168,11,grazing
-8.475776367,-6.225146484,-2.88272168,-60.18066406,-5.004882813,12.02392578,10.9041881,61.57382537,11,grazing
-8.657742188,-6.16289502,-3.442984863,-63.53759766,-10.68115234,9.521484375,11.17103037,65.12888757,11,grazing
-8.413524902,-6.153317871,-3.85959082,-58.71582031,-13.61083984,0.549316406,11.11517716,60.27523758,11,grazing
-8.154941895,-6.124586426,-4.031979492,-42.66357422,-13.36669922,-8.972167969,10.96679054,45.59987951,11,grazing
-7.412712891,-6.052757813,-3.725510742,-19.16503906,-4.8828125,-15.93017578,10.26954818,25.39509954,11,grazing
-6.881181152,-5.736711914,-3.399887695,2.746582031,8.483886719,-23.55957031,9.582262467,25.19074036,11,grazing
-6.632175293,-5.20996875,-2.968916016,15.86914063,18.92089844,-29.05273438,8.941140073,38.12992783,11,grazing
-7.316941406,-5.032791504,-2.298515625,24.35302734,23.13232422,-23.62060547,9.173319789,41.06223773,11,grazing
-8.70562793,-5.008848633,-1.417417969,36.07177734,33.69140625,-5.737304688,10.14325372,49.69105192,11,grazing
-10.00333154,-5.051945801,-0.158022949,51.7578125,46.38671875,9.948730469,11.20775489,70.21093981,11,grazing
-10.19008594,-4.817305664,0.220274414,61.21826172,49.62158203,11.41357422,11.27354452,79.62566576,11,grazing
-9.692074219,-4.036768066,0.081405762,52.06298828,40.52734375,-4.760742188,10.49944884,66.14896074,11,grazing
-8.834919434,-3.466927734,0.047885742,35.70556641,24.35302734,-19.16503906,9.490926317,47.27849549,11,grazing
-8.202827637,-3.538756348,0.948137695,38.26904297,3.41796875,-23.37646484,8.98377108,44.97400659,11,grazing
-8.107056152,-4.86997998,2.63371582,60.42480469,-9.033203125,-15.625,9.817205483,63.06263874,11,grazing
-8.595490723,-4.788574219,2.231475586,66.65039063,2.9296875,-1.770019531,10.08922133,66.73822449,11,grazing
-8.542816406,-3.500447754,0.167600098,24.90234375,22.88818359,1.098632813,9.233684878,33.84084317,11,grazing
-7.556370117,-2.691178711,-1.958526855,-33.50830078,8.483886719,-1.220703125,8.256936456,34.58717495,11,grazing
-6.392746582,-2.571464355,-2.921030273,-71.2890625,-30.57861328,2.624511719,7.484120232,77.61488314,11,grazing
-5.985717773,-2.260207031,-2.75821875,-65.18554688,-66.10107422,13.61083984,6.967433083,93.82836722,11,grazing
-6.905124023,-2.734275879,-2.332035645,-35.03417969,-74.15771484,30.57861328,7.784304247,87.53177713,11,grazing
-8.212404785,-3.313693359,-1.867543945,-11.41357422,-59.02099609,50.96435547,9.05051802,78.81061594,11,grazing
-9.672919922,-3.361579102,-2.446961426,-5.432128906,-39.0625,52.36816406,10.5286853,65.55769625,11,grazing
-10.53965186,-3.356790527,-3.423830566,-10.25390625,-9.765625,29.41894531,11.57907249,32.64941605,11,grazing
-10.95146924,-3.270596191,-3.76860791,-9.643554688,18.12744141,-4.028320313,12.03469499,20.92437917,11,grazing
-10.72640625,-3.457350586,-3.323270508,4.760742188,30.09033203,-33.44726563,11.74960386,45.24171002,11,grazing
-10.40557178,-3.706356445,-2.624138672,27.64892578,31.25,-46.63085938,11.35337421,62.57365774,11,grazing
-10.19966309,-3.787762207,-1.359955078,43.02978516,35.94970703,-44.98291016,10.96493262,71.88467189,11,grazing
-9.28504541,-3.864379395,0.21548584,42.35839844,18.5546875,-31.79931641,10.05941999,56.12224933,11,grazing
-8.92111377,-3.500447754,0.263371582,16.72363281,-4.516601563,-14.28222656,9.586906172,22.45131577,11,grazing
-9.021673828,-3.261019043,0.225062988,-29.17480469,-5.859375,3.540039063,9.595597804,29.96720508,11,grazing
-9.423914063,-2.916241699,-0.775749023,-74.15771484,0.244140625,23.49853516,9.895272025,77.7920782,11,grazing
-9.730382813,-2.657658691,-1.62332666,-108.9477539,8.422851563,37.23144531,10.2165889,115.4414918,11,grazing
-10.13741162,-4.826882813,-4.079865234,-122.4365234,1.037597656,42.05322266,11.94617982,129.4613935,11,grazing
-9.486165527,-3.035956055,-0.550686035,-95.21484375,-16.05224609,31.31103516,9.975350655,101.5082361,11,grazing
-10.20445166,-3.390310547,0.387874512,10.00976563,-15.13671875,-6.652832031,10.75990176,19.32811001,11,grazing
-10.24276025,-3.830859375,-0.105348633,12.45117188,28.68652344,-9.948730469,10.93621139,32.81654378,11,grazing
-9.725594238,-5.33447168,-1.336012207,-16.54052734,49.92675781,-18.79882813,11.17267649,55.85397147,11,grazing
-9.438279785,-5.023214355,-0.301680176,-37.41455078,35.58349609,-23.4375,10.69601882,56.70405815,11,grazing
-9.476588379,-4.348025391,0.143657227,-16.54052734,-0.061035156,-18.79882813,10.42744885,25.03974259,11,grazing
-9.581937012,-4.319293945,0.047885742,-11.65771484,-5.920410156,-9.094238281,10.51057135,15.92666763,11,grazing
-9.203639648,-4.151693848,-0.852366211,-32.47070313,1.525878906,3.234863281,10.13262418,32.66709672,11,grazing
-8.126210449,-4.027190918,-1.834023926,-55.90820313,-7.690429688,7.019042969,9.252956647,56.86947204,11,grazing
-7.345672852,-3.917053711,-2.092606934,-62.31689453,-23.31542969,0.122070313,8.583776744,66.53585129,11,grazing
-7.269055664,-4.228311035,-1.795715332,-47.91259766,-26.91650391,-4.150390625,8.598975405,55.11207616,11,grazing
-7.613833008,-4.592242676,-1.632903809,-29.96826172,-16.66259766,-1.342773438,9.040216851,34.31533056,11,grazing
-8.30817627,-5.262643066,-1.987258301,-18.31054688,-1.831054688,3.967285156,10.03346403,18.82467104,11,grazing
-9.323354004,-4.664071289,-1.398263672,-8.728027344,10.62011719,4.089355469,10.51825233,14.34183317,11,grazing
-9.701651367,-4.462951172,-1.676000977,5.676269531,14.46533203,2.319335938,10.80966936,15.71130758,11,grazing
-9.869251465,-4.151693848,-1.709520996,4.516601563,35.40039063,-6.8359375,10.84256189,36.33617189,11,grazing
-9.170119629,-3.821282227,-1.25939502,9.460449219,35.88867188,-12.57324219,10.01395864,39.18651921,11,grazing
-9.002519531,-3.610584961,-0.325623047,23.74267578,18.92089844,-13.85498047,9.705035396,33.37177752,11,grazing
-8.949845215,-3.510024902,0.416605957,30.02929688,23.01025391,-8.178710938,9.622554999,38.705578,11,grazing
-9.16054248,-3.471716309,0.636880371,22.58300781,33.38623047,-0.671386719,9.817024461,40.31232302,11,grazing
-9.366451172,-3.184401855,0.445337402,3.051757813,32.77587891,4.455566406,9.902986829,33.21781955,11,grazing
-9.562782715,-3.232287598,0.076617188,-20.87402344,25.14648438,5.981445313,10.09457114,33.22421134,11,grazing
-9.610668457,-3.079053223,-0.12450293,-36.07177734,18.92089844,6.652832031,10.09262195,41.27267489,11,grazing
-9.711228516,-3.150881836,-0.498011719,-42.23632813,17.76123047,9.033203125,10.22174307,46.70082954,11,grazing
-9.921925781,-3.347213379,-1.106160645,-49.13330078,19.89746094,10.80322266,10.52957929,54.09898166,11,grazing
-10.02248584,-3.433407715,-1.225875,-58.77685547,17.578125,8.239746094,10.66495572,61.89994049,11,grazing
-9.98896582,-3.854802246,-1.403052246,-62.5,9.582519531,0.793457031,10.79849499,63.23530861,11,grazing
-9.486165527,-5.090254395,-1.494035156,-63.41552734,2.9296875,-9.216308594,10.86877027,64.14867513,11,grazing
-8.561970703,-6.325706543,-0.502800293,-55.23681641,-9.765625,-19.10400391,10.65714379,59.25737324,11,grazing
-7.465387207,-6.953009766,-0.014365723,-31.98242188,-28.50341797,-32.40966797,10.20179187,53.7187744,11,grazing
-6.713581055,-6.459786621,-0.785326172,-27.09960938,-24.53613281,-51.45263672,9.349746037,63.11722797,11,grazing
-5.554746094,-6.076700684,-2.241052734,-38.87939453,-17.82226563,-63.11035156,8.532515029,76.23750354,11,grazing
-5.042368652,-5.889946289,-3.146093262,-47.18017578,-23.49853516,-63.35449219,8.367487779,82.41323815,11,grazing
